"74",0.984886656913976,0.991932770255909,0.995814528478496,0.989734127802218,0.995478876341954,0.986937804784151,0.995949838172244,0.996008104223165,0.994071416698193,1,0.994966519355478,0.995852137997677,0.995429941363474,0.992841548491601,0.99530130778715,0.99347294261183,0.994778917602169,0.992358252275137,0.989804213990094,0.990064617023597,0.989225394503947,0.991972756078041,0.98601262349658,0.987632883903019,0.991729848600346,0.991486623402226,0.984634724441267,0.992217392951565,0.992022014300003,0.993697085018805,0.990701896878033,0.989472572838804,0.992959701337086,0.993078629631967,0.994683457039939,0.996213086685693,0.985923721363545,0.98521877432237,0.989115274704261,0.995489475285687,0.991640000838475,0.988756485634887,0.995732898886252,0.98129474424886,0.991668419092211,0.994340679020744,0.992716182020986,0.986568383577981,0.987468944840229,0.993025260326595,0.994603545794616,0.984261086172235,0.987939121889675,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75",0.984750960877285,0.990437875871554,0.994233452624712,0.987341522429367,0.99379483342912,0.984795447764051,0.994959710875326,0.994767643722426,0.992743138364981,0.994966519355478,1,0.994590203394164,0.993263392468804,0.990000020048822,0.993597503235472,0.991724311495115,0.992877558767642,0.990066301128983,0.988189216826493,0.988484701936749,0.987105461139934,0.990776687546961,0.985153644848369,0.985906491864667,0.989571061819914,0.990367862419143,0.982538608872762,0.990592368011529,0.98977971973629,0.991947723902037,0.989680099749628,0.987592103347875,0.992093917180574,0.990824192023515,0.992399090341178,0.995015327702984,0.983968218895052,0.984330183704453,0.987174185323046,0.994199220501479,0.989746249240813,0.98731293822872,0.993808383907363,0.981005610221763,0.989499838355551,0.992689139831568,0.990981579325562,0.984104623502685,0.984346362188745,0.991234624758766,0.992981578993165,0.983649268056538,0.986804248615134,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",0.983668677926702,0.991876912456239,0.995529238370881,0.988777009839232,0.995310073826442,0.986396806276181,0.995067047638696,0.99571461982956,0.993713297835145,0.995852137997677,0.994590203394164,1,0.995038094530029,0.992291846089115,0.99465365047897,0.99324414969755,0.994514798855045,0.991714464619857,0.989245893195621,0.990105996039991,0.988500780148262,0.991424124291933,0.985811444027231,0.987723017294943,0.991113579951211,0.991152517211939,0.984241600347169,0.992026085376876,0.991667911458539,0.992982887745291,0.990391744118587,0.988678868934993,0.993139617018618,0.992536634360389,0.994139544464529,0.995905095461624,0.984872200573165,0.984711249569306,0.987873002242843,0.995164821367325,0.991725629888446,0.98824636913996,0.995194494655924,0.979084273241194,0.990411340401414,0.993814875805803,0.992355800714218,0.986073167308022,0.987329882023708,0.992332785532058,0.993485660198698,0.982255991799416,0.988479721424124,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80",0.982790307844531,0.993156028145052,0.995758699380162,0.989062214495316,0.994981084289702,0.986177345637605,0.994731190298353,0.995717601381988,0.993136855440485,0.995429941363474,0.993263392468804,0.995038094530029,1,0.991934818466025,0.994215075310549,0.992697962008073,0.99452929269871,0.99182823647766,0.988524499543913,0.989552255299517,0.989913576462412,0.992028837376206,0.987330675833246,0.987474778183848,0.990910258985045,0.992234361235906,0.983818418625797,0.991689435652154,0.991715797437935,0.99423498480058,0.989563240765063,0.99036813156193,0.992390248644784,0.992580280626798,0.994165333117451,0.99596148940032,0.987082714479114,0.98612339323718,0.988267233507285,0.995224281153121,0.990411508262148,0.987122383767108,0.995740685029387,0.979704344638075,0.990521459912192,0.992681224124153,0.991947411849477,0.986309880134418,0.985268366279557,0.992708107332342,0.993347866638639,0.983534952582297,0.988071250938549,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81",0.98100100452139,0.988366675424318,0.99111301368603,0.984707878786031,0.991389973213099,0.984107376022492,0.990146149358527,0.991799846968975,0.987779710558953,0.992841548491601,0.990000020048822,0.992291846089115,0.991934818466025,1,0.992265362222626,0.989239679752152,0.991373725196571,0.989219092844227,0.985346094940145,0.986645558482216,0.98618287081891,0.989228020392397,0.979988233739654,0.98286764486806,0.987742648842948,0.987120425703667,0.980471917287553,0.989927486051823,0.988939508142229,0.98997364854228,0.986056647505759,0.985987956994296,0.989806217190855,0.98940080552354,0.992499466054071,0.990739494491408,0.980795863649269,0.981361061234999,0.985582947338378,0.991717921196654,0.987148108634059,0.98279858453357,0.991742927785391,0.973112085016735,0.986362783997891,0.99045096391627,0.987427074226366,0.983298642024385,0.980060343378085,0.987732620555519,0.989891616746884,0.98000639134975,0.983868391995044,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83",0.984775139649086,0.990222797374596,0.994626300470266,0.987595563972859,0.994204325744849,0.987572451646961,0.994999810895546,0.994729817872808,0.993298030985452,0.99530130778715,0.993597503235472,0.99465365047897,0.994215075310549,0.992265362222626,1,0.993487102345983,0.99363594495267,0.993259852458307,0.985579417061402,0.990441051942451,0.988953517022677,0.991671550837632,0.985506298523772,0.986907186721874,0.991048443874206,0.990449182595245,0.983590548269804,0.991269773383042,0.990326211199326,0.992204231658366,0.988481234820845,0.989496549042198,0.992774134967463,0.993242739210355,0.993179639324275,0.996179231248702,0.986097719845175,0.984341277462346,0.988677676034527,0.995094045942155,0.992684713433507,0.988781539364834,0.994970953256391,0.979305070131014,0.989244191302145,0.993928784231069,0.992486930881764,0.985932529063389,0.986012311187106,0.990777347096206,0.993953839079096,0.983389757210759,0.989296930209078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84",0.982450984619352,0.988540723329181,0.992036632563327,0.985756464835578,0.993147016427109,0.984486030607519,0.993094459107743,0.993487117582335,0.992139535799844,0.99347294261183,0.991724311495115,0.99324414969755,0.992697962008073,0.989239679752152,0.993487102345983,1,0.991751608876425,0.990074833401257,0.986265997081951,0.987391254258782,0.986755344040134,0.98800627088358,0.984827297657472,0.985884361975959,0.989145831766766,0.989216759112698,0.981821694598559,0.989503173376954,0.989549840573492,0.990644463771848,0.987998064226558,0.986470174850948,0.989937418125836,0.989599777424891,0.991699550921579,0.993707687155075,0.983280509574494,0.982597710875822,0.986383275556957,0.992737542603716,0.991113407471463,0.986660945700742,0.993109162081358,0.97744787005718,0.98856446247113,0.991820387785526,0.990355285175764,0.983893116873523,0.985795700266133,0.990961190467231,0.991608875521548,0.98061779413703,0.986635742383944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88",0.983958195578621,0.990766085482743,0.995891248344686,0.988831033559622,0.993761552903889,0.985399632436793,0.994376762401588,0.994545880501384,0.991978251389759,0.994778917602169,0.992877558767642,0.994514798855045,0.99452929269871,0.991373725196571,0.99363594495267,0.991751608876425,1,0.990919902273996,0.987307313951703,0.990184093441235,0.988646462779222,0.991077074695236,0.984750378629131,0.986285352219625,0.990593147582953,0.991165418756624,0.983821501681181,0.99166453777184,0.991102395992859,0.992453240858285,0.988388210584028,0.989536430004221,0.992307868474137,0.992745855464802,0.993841911648255,0.994803395743035,0.985821671126002,0.9844779009677,0.988356282915173,0.994915771283952,0.990689235416892,0.987979278201168,0.994556011893439,0.980054801598183,0.989207126681763,0.992520046191054,0.990942198408009,0.984207460280704,0.984912251144869,0.991010198343724,0.993318326243189,0.981565516172837,0.986901866423925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89",0.981586202457489,0.988287375380035,0.991245116023618,0.984006012643085,0.991561904540269,0.982431055320381,0.992126340114917,0.992265842974334,0.990195059173818,0.992358252275137,0.990066301128983,0.991714464619857,0.99182823647766,0.989219092844227,0.993259852458307,0.990074833401257,0.990919902273996,1,0.983432689201738,0.9873288664499,0.986812480776712,0.987538725302203,0.982869935770506,0.984749249979381,0.988244794623461,0.988370994537685,0.981127915551559,0.988905725816963,0.987776422569808,0.98887098586481,0.987287166699765,0.98678790614948,0.989472462505075,0.988973912186742,0.990182499201299,0.993002006059801,0.984313195499601,0.981375936506788,0.984951549585111,0.991658693058889,0.989529253760151,0.985549482004313,0.991882056545571,0.974398893661732,0.98722201001533,0.9909024412633,0.989234760007871,0.982246653558738,0.981584602329008,0.989051611533951,0.990538031514196,0.979465248942636,0.98492802303119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",0.975911285537326,0.982586556039126,0.989417191409324,0.981995042347055,0.989370512155923,0.979386462753357,0.989480184347003,0.989944725966627,0.986302227319502,0.989804213990094,0.988189216826493,0.989245893195621,0.988524499543913,0.985346094940145,0.985579417061402,0.986265997081951,0.987307313951703,0.983432689201738,1,0.98411201347524,0.983273711905038,0.985733359791528,0.980134080833796,0.980943006843835,0.985087918559081,0.986733668017611,0.977571806421214,0.985654430668156,0.985791308569163,0.987524971386669,0.985692347271402,0.983695030612918,0.98626200511809,0.986609697473492,0.987808627396301,0.989015030640804,0.979121261231959,0.978635495001973,0.981247258504336,0.989040672780965,0.984581681699905,0.982587809428063,0.98893174391441,0.974128592869136,0.982958298788291,0.98678003374846,0.986577699763104,0.97948897637676,0.979479057237007,0.986648831426052,0.988263930769284,0.975042410762704,0.980528227353955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94",0.977488171210472,0.986840600033239,0.991375902724628,0.984048578563753,0.988822826046491,0.979816486123862,0.99010350536696,0.989665617181314,0.989011241209736,0.990064617023597,0.988484701936749,0.990105996039991,0.989552255299517,0.986645558482216,0.990441051942451,0.987391254258782,0.990184093441235,0.9873288664499,0.98411201347524,1,0.985436283036919,0.987176122882095,0.981048392977457,0.982927753366716,0.987911871159026,0.986770181465685,0.981264827368325,0.987139873614133,0.987960515355169,0.988223205874382,0.982981408356667,0.984777639880386,0.988094941228247,0.990147505911787,0.988299040019246,0.991272107656567,0.980749562825436,0.980843122203532,0.984714549560506,0.990273126895709,0.987026589324476,0.98563213683084,0.990088064671404,0.97623539822515,0.984823154506444,0.988968753952768,0.986769909660875,0.978430448378325,0.979402615017721,0.986289589827945,0.991008776090495,0.977680458458717,0.98392750894801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95",0.978082690926265,0.985614477092413,0.99008701995737,0.98343001772163,0.988388648643172,0.978626067707167,0.989241702856874,0.989186632459874,0.98713581587373,0.989225394503947,0.987105461139934,0.988500780148262,0.989913576462412,0.98618287081891,0.988953517022677,0.986755344040134,0.988646462779222,0.986812480776712,0.983273711905038,0.985436283036919,1,0.985618762493238,0.979872243426094,0.982994793602126,0.986129889956607,0.985345357961587,0.976770841280141,0.986735608899356,0.986530920919796,0.987971549694908,0.982491543893706,0.983055862820576,0.986660441425978,0.988717913914217,0.988800971025383,0.989979996295145,0.984232536049793,0.979578310773694,0.984172074474932,0.989364106008171,0.985444070272912,0.981009309658571,0.990417262169548,0.972849941436814,0.985292784068566,0.987059388427449,0.984699881682817,0.978847833666051,0.97690866975381,0.984969645146452,0.988986818349214,0.980161969091199,0.982106592678589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",0.982025320531856,0.987506828541324,0.992858310017207,0.983990597108176,0.990639749471694,0.984299755429582,0.991893897898649,0.991547578528059,0.988623912558903,0.991972756078041,0.990776687546961,0.991424124291933,0.992028837376206,0.989228020392397,0.991671550837632,0.98800627088358,0.991077074695236,0.987538725302203,0.985733359791528,0.987176122882095,0.985618762493238,1,0.979963799480357,0.98378876518174,0.987976320251209,0.988433567887134,0.981449898005246,0.989865104715362,0.987470253497239,0.989359504829773,0.985052536952193,0.987659621289559,0.9900587383248,0.990245611663432,0.991633062349351,0.991770433946884,0.984902237673553,0.981502507363875,0.986828520497982,0.992220519935751,0.987160018630904,0.984053583785717,0.992010370234301,0.976553528239029,0.98639503424739,0.991006205195314,0.987501668127923,0.982348127542071,0.979965752153936,0.987957211059122,0.988824275870111,0.982363466332095,0.982551294017277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",0.971969916918826,0.982332465489542,0.9856714443061,0.980279108257369,0.987022455068919,0.978397156274812,0.986720325374915,0.987681140717633,0.987218247141088,0.98601262349658,0.985153644848369,0.985811444027231,0.987330675833246,0.979988233739654,0.985506298523772,0.984827297657472,0.984750378629131,0.982869935770506,0.980134080833796,0.981048392977457,0.979872243426094,0.979963799480357,1,0.979420870024994,0.982551189716411,0.98295481212631,0.975044040137401,0.982377945758078,0.981872711272956,0.985084635574812,0.981975686827364,0.979665108136777,0.982310867574314,0.984578187325512,0.984804511811775,0.987489428812709,0.977706213080726,0.975849019305246,0.97836886095179,0.986365722171397,0.982890998257038,0.97965549079789,0.985694204145952,0.970088099961107,0.982395501771825,0.982493663519746,0.985077756962799,0.974764339053614,0.973275158682175,0.982844961883485,0.985644824592607,0.969241104327762,0.981612799011033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",0.976312159825495,0.984231777518063,0.986911091479822,0.981225616745949,0.98719077216096,0.978297716457614,0.987468721684213,0.987295328374365,0.985845850655996,0.987632883903019,0.985906491864667,0.987723017294943,0.987474778183848,0.98286764486806,0.986907186721874,0.985884361975959,0.986285352219625,0.984749249979381,0.980943006843835,0.982927753366716,0.982994793602126,0.98378876518174,0.979420870024994,1,0.982761367941004,0.982134729996907,0.97538288117381,0.982139499822638,0.982618575813238,0.983953287550667,0.982285735072939,0.980309575749222,0.983857786654566,0.984973767594993,0.986139760806921,0.987285036283103,0.978469571597847,0.975391690749644,0.978634403279928,0.985871536661347,0.983106580287724,0.98097542257094,0.987516278098434,0.973756876540111,0.983757902237864,0.986067013056047,0.984819067440873,0.978819294766651,0.977702501853249,0.985528304279707,0.987265441903186,0.977392805226059,0.980888295956158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",0.979442031924529,0.986838541256744,0.992261713199964,0.985599667721767,0.990301294589939,0.981663535490908,0.989851757848936,0.991293377372308,0.98896141863238,0.991729848600346,0.989571061819914,0.991113579951211,0.990910258985045,0.987742648842948,0.991048443874206,0.989145831766766,0.990593147582953,0.988244794623461,0.985087918559081,0.987911871159026,0.986129889956607,0.987976320251209,0.982551189716411,0.982761367941004,1,0.985609817405554,0.978631236717952,0.987561590057186,0.988002895800704,0.988024570479964,0.984155486152925,0.982206173043947,0.987752550890644,0.987876387216061,0.989404614719543,0.991789195802416,0.981561916367853,0.980721130387108,0.984268382410132,0.990259709192224,0.986251098503122,0.983988600705543,0.990419903752079,0.972695324332165,0.986622784878194,0.989387383601916,0.987091612460795,0.981680222827664,0.983780163327547,0.988633467408897,0.99096402206147,0.980015992324927,0.984189465409712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43",0.979807133978804,0.987968578345659,0.992060661639142,0.985618601560533,0.990466008656146,0.982421442144794,0.99124479546056,0.99098787207881,0.989351105555506,0.991486623402226,0.990367862419143,0.991152517211939,0.992234361235906,0.987120425703667,0.990449182595245,0.989216759112698,0.991165418756624,0.988370994537685,0.986733668017611,0.986770181465685,0.985345357961587,0.988433567887134,0.98295481212631,0.982134729996907,0.985609817405554,1,0.979326148313767,0.986521633800157,0.986318574741458,0.989177923820695,0.985671943213335,0.985897080734438,0.988639680637034,0.987392872903403,0.989299535419632,0.992161700251465,0.982807177385547,0.980534936377665,0.983911004985735,0.991038776971024,0.986728365562854,0.984067454960568,0.991333647370413,0.97426395126298,0.985825673275589,0.989189581910206,0.988173094789903,0.982026021582811,0.983075659534423,0.988355710640232,0.990044039065871,0.981997846904301,0.984901172949953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
