"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Overlap_Number"
"1","hsa-miR-3917","64/514",0.000210130847495514,0.143519368839436,0,0,1.57015912581391,13.2957622590203,"SH2D7;CRTC1;OGFOD3;ARHGAP39;IL27RA;NAT16;IKBKB;SIN3B;SUFU;RPS6KA1;C8ORF82;IL6R;TMEM8A;CMKLR1;IL13RA1;SLC30A6;SZT2;TSC22D1;PRKCB;ELAC2;SPNS2;LMTK2;DCTD;MED22;MAF;MCM3;ULK3;ATG4B;GAS6;ACPP;KDM7A;FAN1;AP5Z1;TWF2;FOXK2;CSF2RB;PTGS1;FAM160B2;CTIF;NCLN;ALDH3B1;LCMT2;IP6K1;TIGAR;FKRP;INTS1;SLC35E2;TXNRD2;IQSEC1;SORT1;PMM2;NFATC2;B3GALT6;MYO9B;DCBLD2;SLC8A3;CLCN7;DAP;GIPC3;SLC25A30;TMEM119;TRIP11;C2ORF71;SPRN",64
"2","hsa-miR-1268","111/1055",0.00123089079392237,0.42034920612449,0,0,1.3267751594222,8.88941632102167,"CRTC1;CMIP;MILR1;FRAT1;ALKBH4;CCNL2;MTPAP;IL6R;MEF2A;SLC30A6;ST6GAL1;IMP3;CEP131;SLC35C1;DNAJB12;SPICE1;COX6B2;DOK3;ARMC6;TEP1;DGKQ;RIN3;TTLL12;CD300C;DSC2;ZNF431;SLC27A4;ANAPC2;CEP104;ZNF395;POM121;BRI3;DTX2;CSF2RA;ZBTB3;RASGRP4;POM121C;GRK6;IP6K1;ZNF784;C16ORF54;SLC35E2;ODF2;IQSEC1;RCC2;TNFRSF10B;USB1;ARHGAP27;LYZ;PAN2;CYP2S1;TMEM119;UBE2O;HPSE;DUS1L;LRCH4;CPM;ITGAM;ADPGK;CCDC125;RMND1;TNFAIP2;PKD2;SLC2A6;BICD2;CTSS;SPOUT1;NANP;ING5;GPR132;PSD4;ADAMTSL2;C8ORF82;ZNF765;ZNF641;RRP15;VENTX;FCRL6;CBFA2T2;COMMD4;IL17RA;RPUSD1;ATG4B;LTB;TOR4A;VAC14;SLC24A4;AP5Z1;FOXK2;PRICKLE3;NOL9;JAKMIP3;NXF1;RECQL5;NOCT;ORAOV1;DEDD;LAIR1;FKRP;CARD8;RFLNB;FBXL18;FMNL3;ERCC1;TAF8;ADGRL1;SIGLEC8;TRMT61A;C2ORF71;C11ORF58;ZNF850",111
"3","hsa-miR-1268b","111/1055",0.00123089079392237,0.280232804082993,0,0,1.3267751594222,8.88941632102167,"CRTC1;CMIP;MILR1;FRAT1;ALKBH4;CCNL2;MTPAP;IL6R;MEF2A;SLC30A6;ST6GAL1;IMP3;CEP131;SLC35C1;DNAJB12;SPICE1;COX6B2;DOK3;ARMC6;TEP1;DGKQ;RIN3;TTLL12;CD300C;DSC2;ZNF431;SLC27A4;ANAPC2;CEP104;ZNF395;POM121;BRI3;DTX2;CSF2RA;ZBTB3;RASGRP4;POM121C;GRK6;IP6K1;ZNF784;C16ORF54;SLC35E2;ODF2;IQSEC1;RCC2;TNFRSF10B;USB1;ARHGAP27;LYZ;PAN2;CYP2S1;TMEM119;UBE2O;HPSE;DUS1L;LRCH4;CPM;ITGAM;ADPGK;CCDC125;RMND1;TNFAIP2;PKD2;SLC2A6;BICD2;CTSS;SPOUT1;NANP;ING5;GPR132;PSD4;ADAMTSL2;C8ORF82;ZNF765;ZNF641;RRP15;VENTX;FCRL6;CBFA2T2;COMMD4;IL17RA;RPUSD1;ATG4B;LTB;TOR4A;VAC14;SLC24A4;AP5Z1;FOXK2;PRICKLE3;NOL9;JAKMIP3;NXF1;RECQL5;NOCT;ORAOV1;DEDD;LAIR1;FKRP;CARD8;RFLNB;FBXL18;FMNL3;ERCC1;TAF8;ADGRL1;SIGLEC8;TRMT61A;C2ORF71;C11ORF58;ZNF850",111
"4","hsa-miR-1203","78/702",0.00149918297892259,0.255985493651033,0,0,1.40114894213255,9.11144038109104,"OGFR;CSRNP2;ZMYND8;PIK3CD;ZDHHC8;SLC2A4;TSEN54;PTPRF;TMEM143;RPTOR;ING5;POFUT2;ZNF609;FRAT1;POFUT1;WDR91;ADAMTSL2;TOM1;C8ORF82;PGPEP1;CMKLR1;SH3GL1;NDC1;CD53;EPHA4;CD300A;SPNS2;P3H2;AEN;CNPY3;EPN3;ACAP3;QTRT2;KAT2A;NPC2;PPIE;ANAPC2;TRABD;SNAP47;CDC123;AP5Z1;SLC45A1;NATD1;FAM109A;CSF2RB;TSPAN32;MROH1;GGA1;TRPM2;MNT;ADAP2;CYTH4;PGBD5;LCN15;TMEM127;HLX;MKNK1;SYNDIG1;ST8SIA4;ORAOV1;INTS1;RFLNB;TNFRSF10B;FBXL18;B3GALT6;POU2F2;PEX14;MARCH2;RABIF;FAM212B;TSPAN14;GIPC3;CNOT11;POLR3F;ADGRL1;MAN2B1;NOL11;ZNF696",78
"5","hsa-miR-4449","82/745",0.00150689185038641,0.205841426762784,0,0,1.38798378428701,9.01871073899523,"KCNK6;TOR2A;CRTC1;ZMYND8;OGFOD3;ARHGAP39;SLC2A6;TSEN54;RPTOR;FRAT1;FPGS;MACROD1;C8ORF82;TMED1;IKBKG;KMT5A;DGCR2;VENTX;CHID1;RNF44;VPS9D1;TCF15;TSC22D1;SERPINF2;SPNS2;DNAJB12;LMTK2;ADCY9;C1ORF159;RPUSD1;ULK3;TTLL12;B4GALT7;TELO2;POM121;ASAH1;SLC24A4;SDCCAG3;TMEM161A;NATD1;EBI3;CLEC16A;FOXK2;ZBTB42;FAM109A;JAKMIP3;GGA1;ZNRF1;RHOT2;GRK3;NCLN;ZNF707;CYTH4;POM121C;SLC17A9;RAB40C;UCP3;INPP5D;SYNDIG1;INPP5K;TBC1D14;POLR2M;FAM78A;CCDC137;TNFRSF10B;EPHX3;B3GALT6;MAPK14;SSH1;FAM212B;MAFB;GIPC3;RGS10;ADGRL1;BAX;GRB2;SIGLEC8;LRCH4;SMAP2;C2ORF71;CLUAP1;BCL2L2",82
"6","hsa-miR-585","73/654",0.00185458440430196,0.211113524689706,0,0,1.40757623085793,8.85378771754144,"RYR1;ITGAM;MTMR12;ADPGK;CCDC125;TNFAIP2;C1ORF174;PKD2;BICD2;CTSS;CMIP;MILR1;ING5;NANP;GPR132;ALKBH4;PSD4;ZNF765;RRP15;MEF2A;SLC30A6;FCRL6;CEP131;SLC35C1;SPICE1;IRAK3;CBFA2T2;COX6B2;IL17RA;DOK3;TEP1;RPUSD1;ATG4B;LTB;ZNF431;ANAPC2;CEP104;POM121;SLC24A4;BRI3;FOXK2;NOL9;CSF2RA;ZBTB3;RASGRP4;NXF1;RECQL5;POM121C;NOCT;GRK6;IP6K1;ORAOV1;DEDD;ZNF784;C16ORF54;SLC37A2;FKRP;SLC35E2;RCC2;RFLNB;B3GALT6;ERCC1;TMEM119;TAF8;UBE2O;DUS1L;HPSE;ZNF776;TCF3;SIGLEC8;TRMT61A;C2ORF71;C11ORF58",73
"7","hsa-miR-4707-5p","115/1113",0.00189418155600055,0.184818000392625,0,0,1.30295521572973,8.16818511351946,"CRTC1;ZMYND8;NDUFA10;ARHGAP39;ZDHHC8;EDC3;ZC3H12D;MAEA;RPS6KA1;NFATC2IP;PIEZO1;KMT5A;CCNL2;LGALS9;VSIG4;SH3GL1;ARL11;SERPINF2;SPNS2;FAM118A;P3H2;LMTK2;CDPF1;ADCY9;DOK4;MFNG;PI4K2A;SLC27A4;CFD;TMEM185A;CCDC149;NATD1;TWF2;CLEC16A;FAM109A;DTX2;CTIF;RHOT2;NDOR1;TMEM127;BMF;PLCG1;ZNF784;IP6K2;C16ORF54;C11ORF21;ST14;ACBD4;INTS1;DMPK;TMEM192;RFXANK;B3GALT6;POU2F2;IFFO1;CCDC88B;PQLC2;TCF3;PLEKHM3;CPM;MTMR12;RNPEPL1;SOWAHD;PRKAG2;PIK3CD;KIAA1551;MED16;PHF6;ELAVL1;IKBKB;TMEM221;RPTOR;SUFU;DGCR8;DGCR2;VENTX;BCAS4;BATF3;MANBA;KLF13;NSUN5;GAA;ARFGAP1;GIGYF1;TLCD2;RNF166;FAN1;TOR4A;RBM47;AP5Z1;LENG8;LTC4S;ASCL2;TSPAN32;PTGS1;MNT;RECQL5;NCLN;RAB40C;CHRNE;MLXIP;CMTM7;KDM4B;KCNIP3;RFLNB;FBXL18;KIAA0232;DEF6;CLCN7;TSPAN14;TAF8;ADGRL1;ACIN1;TRMT61A;ZNF696",115
"8","hsa-miR-720","104/1002",0.00266373223070117,0.227416139196112,0,0,1.30885769444717,7.75894381120635,"SYAP1;NDUFA10;ZC3H12D;FRAT1;POFUT1;NFATC2IP;MTPAP;FBXO9;CHID1;ZNF561;RNF44;SZT2;IMP3;SLC35C1;ZBTB32;P3H4;MYO7A;ADCY9;TEP1;TTLL12;ATP5S;CEP104;UBIAD1;ANKRD16;CABP4;NATD1;RTF1;C12ORF65;CTIF;TMEM245;GRK3;NDOR1;ADAP2;PGBD5;IP6K1;ARSB;PPP1R26;OSBPL7;SLC37A2;PMM2;SIGLEC10;BCDIN3D;TMEM192;B3GALT6;PILRA;POU2F2;ALOX15B;ARHGAP25;IFFO1;SSH1;MAFB;CDAN1;ACER3;GRB2;ZNF776;PLEKHM3;RERE;DIS3L;POMT1;AKR1B1;ITGAL;LRRC2;BICD2;PIK3CG;ZCCHC14;RPTOR;ING5;TMEM223;SUFU;PGPEP1;ABCD1;RRP15;VENTX;TCF19;SYK;ELAC2;TNFRSF1B;ARFGAP1;PTBP3;IL17RA;EPN3;TLR10;ACPP;SLC29A3;AHDC1;KDM7A;TOR4A;CANT1;IDUA;PTAFR;FOXK2;LENG8;TUBD1;ASCL2;JAKMIP3;MROH1;GGA1;SLC17A5;LAIR1;KDM4B;KCNIP3;OSTM1;TAF8;CXORF38",104
"9","hsa-miR-139-3p","93/881",0.00269788886603153,0.204739788388837,0,0,1.33117101539721,7.87425688931961,"MTMR12;NCF1;RNPEPL1;CRTC1;SYAP1;NDUFA10;MED16;ITGAL;MED15;ELAVL1;MED18;NAT16;ZCCHC14;ING5;ENDOV;POFUT2;KMT5A;HMGN3;COA7;CTSB;ZNF440;SZT2;SPNS2;LMTK2;GPX7;ARFGAP1;IL17RA;GIGYF1;TMIGD2;GFOD1;PEAK1;ADPRH;TLCD2;MPPE1;CD300C;TMEM106A;KDM7A;ZNF431;KLHL18;CEBPA;UBIAD1;CCDC142;CABP4;PTAFR;FBXO48;LENG8;TUBD1;PIK3R1;NOD2;ZNF69;JAKMIP3;DNAJC28;ZNRF1;CXORF40A;FAM160B2;MNT;GRK3;PGBD5;INPP5E;INPP5K;PLCG1;BCL2L2-PABPN1;C16ORF54;TIGAR;OSBPL7;ATP8B2;SLC35E2;BICRAL;KCNIP3;PYM1;BCDIN3D;TMEM192;FBXL18;B3GALT6;FUZ;UBE2G1;SPDYE5;MAPK14;SSH1;PAN2;TSPAN14;FAM212B;TEF;MGAT4A;ACER3;PQLC2;CYP20A1;HLA-DPB1;GRB2;TCF3;CENPBD1;LRCH4;PLEKHM3",93
"10","hsa-miR-4638-5p","121/1196",0.00301169010282658,0.205698434023055,0,0,1.27579531603875,7.40631568535842,"MTFMT;SH2D7;CXORF21;OGFOD3;ARHGAP39;ENDOV;PPP4R1;ABHD11;WDR92;POFUT1;WDR91;HLA-DOA;MTPAP;IL6R;BVES;AP5S1;FAM81A;ZNF440;ARL11;ZNF561;C11ORF86;SERPINF2;AP1B1;P3H4;ARHGAP45;PLA2G15;MAF;TEP1;MRTO4;ZNF557;KLHL18;UBIAD1;LRRC57;CCDC142;CABP4;CLEC16A;GRK3;NDOR1;TMEM127;DPP9;ALDH3B1;TBC1D14;SMYD4;WDTC1;CCDC137;PMM2;BCDIN3D;TMEM192;EPHX3;SSH1;PAN2;CDAN1;CWF19L1;UBE2O;HPSE;CENPBD1;RNF185;PLEKHM3;SPRN;CPM;MTMR12;PHF20;CCDC125;DIS3L;POMT1;ITGB2;LRRC2;BICD2;CTSS;PIGX;ADAL;RPTOR;ING5;GPR132;ADAMTSL2;PGPEP1;LBR;ABCD1;CTSB;MANBA;NFAM1;MSL3;TNFRSF1B;CBFA2T2;ARFGAP1;IL17RA;TMIGD2;C1ORF159;PEAK1;MCM3;IRF8;LUC7L3;LCP2;TLCD2;TLR7;SELPLG;PNCK;UNC93B1;HM13;PTAFR;TUBD1;NOL9;ZNF69;ASCL2;GGA1;ZNRF1;LAIR1;SLC25A24;TIGAR;IL10RA;RPA2;FBXL18;LYRM2;TSPAN14;GID4;KLHL6;MGAT4A;CYP20A1;TAF8;CXORF38;ZNF696",121
