"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Overlap_Number"
"1","SPI1_CHEA","63/1056",7.17907130348374e-19,7.46623415562309e-17,0,0,3.56173677069199,148.802049097581,"EIF4A1;CD84;BTG1;NCF2;CLEC10A;GMFG;CTSZ;NCF4;ITGB2;PLEK;TNFAIP3;TCIRG1;ARRB2;CTSS;LYL1;RGS1;ADORA3;CD37;MAP3K8;B2M;GPSM3;CD53;SYK;RNASE6;FOS;EMP3;VAV1;TNFRSF1A;APBB1IP;PLSCR1;SLC7A7;TYROBP;BTK;HCLS1;IRF5;LCP2;LCP1;CSF1R;CEBPB;BCL2A1;PTAFR;SAMSN1;AIF1;INPP5D;UCP2;PLCG2;CD14;SLC15A3;CCR1;LYN;PTPN18;LAPTM5;M6PR;ARPC5;LILRB3;PSMB8;DHRS9;ALOX5AP;RGS10;PTPN6;CD68;MYD88;LIMS1",63
"2","SPI1_ENCODE","73/1540",2.48966824203183e-16,1.29462748585655e-14,0,0,2.83000581508044,101.679878954754,"EIF4A1;CD84;BTG1;ITGAM;NCF2;CTSZ;NCF4;PLEK;TCIRG1;ARRB2;SLC2A5;CTSS;PIK3CG;PYCARD;LYL1;GLIPR1;PSTPIP2;RAC2;CD37;MAP3K8;B2M;CD33;CD53;CAP1;SYK;RNASE6;AIP;EMP3;VAV1;APBB1IP;LAT2;VAMP8;TLR1;MS4A6A;PLSCR1;TYROBP;ELF4;BTK;HCLS1;LCP2;LCP1;PLCB2;SELPLG;RGS19;BCL2A1;PCDH12;LILRA2;SAMSN1;TANK;GPNMB;INPP5D;UCP2;CD14;SLC15A3;S100A11;ARSB;LYN;GIT2;CARD9;LAPTM5;M6PR;NKG7;ARPC5;PSMB8;PTPRC;VNN2;APOC2;ALOX5AP;REL;MNDA;HPSE;TRIM38;MYD88",73
"3","IRF8_CHEA","19/121",1.59676167891985e-13,5.53544048692213e-12,0,0,9.37461453065252,276.22890985314,"CD53;CD74;NCF4;LY86;AIF1;CTSS;PSMB8;PSMB9;HLA-DMB;ELF4;KYNU;UCP2;BLNK;CASP1;HLA-DRA;CD37;IRF5;SLC15A3;TRIM21",19
"4","RUNX1_CHEA","56/1294",5.0465728681224e-11,1.31210894571182e-09,0,0,2.5836812844587,61.2583770052452,"BTG2;GMFG;AQP9;ITGB2;PTEN;SLA;TNFAIP3;LGALS3;LYL1;GLIPR1;IL18RAP;RGS1;FCGRT;PIM1;MAP3K8;GPSM3;CCR2;TMED9;FCER1G;ACSL1;SLC11A1;RNASE6;FOS;EMP3;RUNX2;VAV1;LAT2;VAMP8;ELF4;NINJ1;CD48;LCP2;LCP1;SELPLG;C5AR1;WAS;AOAH;AEBP1;CSF2RA;FYB;IFI16;SLC15A3;S100A11;S100A10;STAT5A;NFE2;PTPN18;IL10RA;LAPTM5;DEF6;STK17B;TBXAS1;ALOX5AP;RGS10;CD69;PTPN7",56
"5","RELA_ENCODE","23/484",7.95420774476293e-06,0.000165447521091069,0,0,2.83705439743432,33.312152256645,"HIST1H2AM;CD74;BTG1;GADD45B;NCF2;EBI3;ITGB2;PTEN;CXCR4;TNFAIP3;TANK;STX11;PSMB8;CRYZ;BST2;LAT2;NINJ1;REL;CD48;MAP3K8;CD69;LCP1;B2M",23
"6","GATA1_CHEA","27/807",0.00053496961774606,0.00927280670759837,0,0,1.99744770570937,15.0473740037652,"IFITM3;BTG2;SPI1;CSF3R;PLEK;ACVR1B;SAMSN1;LYL1;ZFP36;INPP5D;RPS6KA1;PLCG2;RAC2;PIM1;MAN1A1;CAP1;NFE2;ST6GAL1;IFNGR2;CD180;LAPTM5;LY86;FOS;ELF4;TBXAS1;PLCB2;MYD88",27
"7","GATA2_CHEA","26/772",0.000614367995319685,0.00912775307332104,0,0,2.01067202845874,14.8687516958785,"CDKN1A;BTG2;CEBPB;SPI1;PTAFR;SLC1A5;ACVR1B;LYL1;INPP5D;ARHGDIB;PLCG2;RAC2;PIM1;S100A11;NFE2;IFNGR2;RNASET2;LAPTM5;IL16;FOS;PDCD1LG2;TNFRSF1A;BST2;NINJ1;MNDA;PTPN7",26
"8","NFE2L2_CHEA","31/1022",0.00107023521504324,0.0139130577955621,0,0,1.8109063294097,12.3863762393452,"CSTB;CDKN1A;CEBPB;BTG1;ITGB2;MGST2;LPL;IRS2;SQRDL;PIK3CG;CRYZ;ARHGDIB;ST8SIA4;HMOX1;MAN1A1;ANXA1;WNT5A;AIP;PLAUR;LILRB4;TNFRSF1A;CYP39A1;RAB32;SOAT1;COL4A1;TBXAS1;ALOX5AP;RGS10;LCP1;ALDH8A1;SEC24D",31
"9","VDR_CHEA","6/76",0.0017251610814067,0.0199351947184774,0,0,4.71327572663001,29.9879097517653,"PTGER4;RAC2;NMI;CD69;TRIM38;ACVR1B",6
"10","CEBPB_ENCODE","8/144",0.00299294506462116,0.03112662867206,0,0,3.3167495854063,19.2752816082933,"EIF4A1;CEBPB;ADAM28;NFIL3;MAP3K8;LTBR;HIST1H2BC;TNFRSF1A",8
