"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","Overlap_Number"
"1","hsa-miR-26b-5p","57/1872",6.67249698892749e-06,0.0216188902441251,0,0,1.81783390738615,21.6640654163551,"IFITM3;EIF4A1;FCN2;BTG2;BTG1;CTSZ;ITGB2;PTEN;TNFAIP3;PIK3CG;PSTPIP2;CASP4;PIM1;BLNK;CA9;TIMP1;SERPINB1;ANXA1;IL1R2;IFNGR2;RNASET2;ANXA5;WNT5A;RNASE6;EMP3;VAV1;TLR1;RAB32;ELF4;CRYAA;PLCB2;ARHGEF5;HIST1H2BC;C1QB;IGSF6;RPN1;C5AR1;FPR1;CXCR4;ACVR1B;CRYZ;C3;GPNMB;IFI16;INPP5D;MKNK1;ST8SIA4;HMOX1;PCK1;RAB27A;ARPC5;PSMB8;SULT1B1;VNN2;MNDA;HPSE;VIM",57
"2","mmu-miR-210-3p","6/31",1.09178770170014e-05,0.0176869607675422,0,0,11.5551275878671,132.018592418803,"ARG1;INPP5D;UCP2;IL16;LCP2;ACVR1B",6
"3","hsa-miR-98-5p","28/785",0.000150079965770964,0.162086363032641,0,0,2.12947998859207,18.7486707422221,"B4GALT3;CDKN1A;RGS19;FPR1;IRS2;THBS1;HK2;C3;NFIL3;IFI16;GNG5;PLCG2;OLR1;CA9;CTSC;LYN;CAP1;RIPK2;KCNJ15;TGFBR1;SOAT1;STK17B;REL;POLR1D;HIST1H2BH;LTBR;S100A8;HIST1H2BC",28
"4","hsa-miR-1249-3p","3/10",0.000512129723444683,0.414825075990194,0,0,17.910447761194,135.706255502931,"MSR1;PLCG2;RBMS1",3
"5","hsa-miR-146a-5p","11/201",0.000602541839201897,0.390447111802829,0,0,3.26724586025098,24.2245156236338,"IFITM3;IFITM1;CDKN1A;BCL2A1;ITGB2;PLAUR;MAN1C1;S100A12;CXCR4;NMI;FOS",11
"6","hsa-miR-34a-5p","25/735",0.000677610764531018,0.36590981284675,0,0,2.03066301147325,14.8176211361372,"CSF1R;B4GALT3;CEBPB;SPI1;BCL2A1;CAPG;TREM2;SLC1A5;YBX1;TANK;TNF;PIK3CG;ARHGDIB;CASP1;FLOT2;HIST1H2AM;SERPINB1;ACSL1;RIPK2;AIP;CYBB;FOS;TNFRSF1A;LTBR;CRYAA",25
"7","hsa-miR-155-5p","28/903",0.00134783511734881,0.623855111458592,0,0,1.85120907092445,12.2351139011549,"EIF4A1;CSF1R;CEBPB;SPI1;STXBP2;PTEN;MGST2;LPL;PYGL;SLC1A5;THBS1;HK2;GLIPR1;ZFP36;INPP5D;OLR1;S100A11;IL13RA1;ANXA2;WNT5A;PLAUR;NR1H3;FOS;RUNX2;LAT2;MAFB;CD68;MYD88",28
"8","hsa-miR-133a-3p","8/131",0.00165764285583116,0.671345356611621,0,0,3.64589267403441,23.3423125061887,"HCN4;CDKN1A;ANXA2;KCNQ1;UCP2;MSN;ARPC5;SEC61B",8
"9","mmu-miR-155-5p","6/80",0.00224295318431409,0.807463146353073,0,0,4.47761194029851,27.3132622189622,"CEBPB;MAFB;GPR65;INPP5D;NR1H3;FOS",6
"10","hsa-miR-3674","7/108",0.00228527323018174,0.740428526578884,0,0,3.86954118297402,23.5317234955714,"IFITM3;EIF4A1;SULT1B1;CD4;STXBP2;PLCG2;CD1D",7
"11","hsa-miR-3914","5/56",0.00242920607783356,0.715511608380067,0,0,5.33049040511727,32.0905692534873,"RAB32;SULT1B1;BTG2;ADAM28;SLC2A5",5
"12","hsa-miR-3135b","15/394",0.002802838203974,0.75676631507298,0,0,2.27289946208046,13.3581090936776,"LYN;STXBP2;BTN3A2;SLC1A5;LILRA2;C3;PYCARD;RAB32;SULT1B1;ALOX5AP;REL;HMOX1;VIM;ARHGEF5;LIMS1",15
"13","mmu-miR-3087-3p","8/154",0.00449809798521757,1,0,0,3.10137623570459,16.7601493049277,"GNA15;ADAM28;CSF3R;IFNGR2;WAS;RAB27A;YBX1;PTPN7",8
"14","hsa-miR-506-5p","6/92",0.00450610409356858,1,0,0,3.89357560025957,21.0343504327174,"RAB32;SULT1B1;CDKN1A;PLSCR1;TFEC;LILRA2",6
"15","hsa-miR-619-3p","5/67",0.0052916458527607,1,0,0,4.45533526397861,23.3532009633138,"BTG2;CDKN1A;SSR2;ALOX5AP;LIMS1",5
"16","hsa-miR-376c-5p","4/43",0.00570506381929771,1,0,0,5.55362721277334,28.692265792019,"CD86;GRN;HPSE;CRYZ",4
"17","hsa-miR-376b-5p","4/43",0.00570506381929771,1,0,0,5.55362721277334,28.692265792019,"CD86;GRN;HPSE;CRYZ",4
"18","hsa-miR-22-3p","8/163",0.00629765995574368,1,0,0,2.93013460305833,14.8486831614106,"CSF1R;CDKN1A;CD151;BTG1;PTEN;IRF5;LGALS9;ARPC5",8
"19","hsa-miR-1307-3p","10/240",0.00745850359207283,1,0,0,2.48756218905473,12.1850758103544,"C3;IL10RB;STXBP2;PTAFR;RAB27A;BTN3A2;SLC1A5;HPSE;YBX1;LIMS1",10
"20","mmu-miR-568","3/26",0.00910232847127196,1,0,0,6.8886337543054,32.3712401071829,"PTEN;MYO7A;B2M",3
"21","mmu-miR-3112-5p","2/9",0.00931652993376842,1,0,0,13.2669983416252,62.0360204884597,"OLR1;CCR2",2
"22","mmu-miR-3069-3p","2/9",0.00931652993376842,1,0,0,13.2669983416252,62.0360204884597,"CD69;TNFRSF1B",2
"23","mmu-miR-125a-5p","3/27",0.0101150447677551,1,0,0,6.6334991708126,30.4725133167119,"PTPN18;MGAT4A;PTPN7",3
"24","hsa-miR-494-5p","3/28",0.011190598211056,1,0,0,6.39658848614072,28.7378334668708,"MSR1;PTEN;CXCR4",3
"25","hsa-miR-8083","4/53",0.0118858687968561,1,0,0,4.50577302168403,19.9714112331593,"RAB32;SULT1B1;FOS;TGFBR1",4
"26","hsa-miR-638","4/53",0.0118858687968561,1,0,0,4.50577302168403,19.9714112331593,"SULT1B1;CD4;RPS6KA1;PTEN",4
"27","hsa-miR-937-5p","5/83",0.0128259362701149,1,0,0,3.59647545405503,15.6672752637015,"BTG2;ST6GAL1;FOS;CD1D;LILRB2",5
"28","hsa-miR-29a-3p","10/264",0.0139185452660411,1,0,0,2.26142017186793,9.66651545971731,"BTG2;ZFP36;COL4A1;REL;PTEN;LPL;TNFAIP3;NMI;FOS;LIMS1",10
"29","hsa-miR-1304-3p","16/523",0.0155906874192313,1,0,0,1.82643189406695,7.59993197141009,"LYN;IGSF6;IL10RB;STXBP2;FPR1;RAB27A;CD1D;BTN3A2;SLC1A5;LILRA2;PSMB9;C3;ALOX5AP;REL;HPSE;LIMS1",16
