"","meanx","meany","tvalue","FC","logFC","pvalue","Contrast","adj.P.Val"
"2010109P13Rik",0,2.04416661999769,-1.54455951833226,Inf,Inf,0.183109228355563,"macrophagesBYo",0.48997334160063
"Gm13450",0,5.93923908514776,-1.5781191176648,Inf,Inf,0.175368403661141,"macrophagesBYo",0.481535410341143
"Gm22004",0,1.71683300155513,-1.54206225080362,Inf,Inf,0.183698412105591,"macrophagesBYo",0.490693389625423
"Gm22740",0,1.5718101905035,-1.51186572415015,Inf,Inf,0.190970381461949,"macrophagesBYo",0.499271773703935
"Gm23675",0,2.74123697223811,-1.52977458300031,Inf,Inf,0.186624466324382,"macrophagesBYo",0.493980984505181
"Gm23780",0,0.762910651803732,-1.57769840518787,Inf,Inf,0.175463431157018,"macrophagesBYo",0.48163849236657
"Gm24036",0,0.855607846975909,-1.57344535559573,Inf,Inf,0.176426921409021,"macrophagesBYo",0.482757301463423
"Gm24076",0,1.33220968706516,-2.2329712720807,Inf,Inf,0.0758813122831377,"macrophagesBYo",0.338680001831596
"Gm24334",0,0.680029689732059,-1.58070432140439,Inf,Inf,0.174785584774314,"macrophagesBYo",0.480763582240725
"Gm24765",0,2.15291199440825,-1.46842209957373,Inf,Inf,0.201923412703877,"macrophagesBYo",0.514666643545385
"Gm26424",0,0.549917639322263,-1.52650075140922,Inf,Inf,0.187411681988807,"macrophagesBYo",0.494708239571439
"Gm27668",0,0.725365002380866,-1.58071953422681,Inf,Inf,0.174782160769415,"macrophagesBYo",0.480763582240725
"Gm5407",0,0.631646823366876,-1.4942905977137,Inf,Inf,0.195330567614274,"macrophagesBYo",0.505808589718605
"Krtap9-1",0,1.38854185441585,-1.57380730396404,Inf,Inf,0.17634472357702,"macrophagesBYo",0.482757301463423
"Mir5626",0,1.3840623310913,-2.1225544241362,Inf,Inf,0.0872228222920208,"macrophagesBYo",0.357603872788431
"Dbh",0.00356568189291881,1.15066049743286,-1.57914552692307,322.704192911316,8.33406851272838,0.175134551993747,"macrophagesBYo",0.481224602147962
"AU021092",0.335430786772027,94.9500848467679,-1.82689001440326,283.069081882756,8.1450103697837,0.126887245372751,"macrophagesBYo",0.431336824017744
"Gm32688",0.048183858029287,11.5109603509746,-1.67876062995848,238.896610229468,7.9002425729125,0.15398707055337,"macrophagesBYo",0.476051084061075
