"","meanx","meany","tvalue","FC","logFC","pvalue","Contrast","adj.P.Val"
"AC117202.3",0,1.36897455065339,-24.1349412622487,Inf,Inf,0.026362435864453,"newoligoBYo",0.0510697170428453
"Gm22165",0,18.6166825691156,-2.82745084203106,Inf,Inf,0.216415975008623,"newoligoBYo",0.27209426091815
"Gm23213",0,7.09729382249367,-168.160999812871,Inf,Inf,0.00378573075188494,"newoligoBYo",0.0102049130527538
"Gm23787",0,19.449400547673,-3.54552214856539,Inf,Inf,0.175009869302631,"newoligoBYo",0.227588957123331
"Gm25224",0,18.1445241708879,-6.22179354740978,Inf,Inf,0.101453277169796,"newoligoBYo",0.150261356688187
"Gm25421",0,4.72825772846871,-2.11230437324421,Inf,Inf,0.281485028712472,"newoligoBYo",0.342225057957809
"Gm25455",0,3.61108898209199,-12.7349461013248,Inf,Inf,0.0498876174508358,"newoligoBYo",0.0856017808783712
"Gm25607",0,15.5531546900811,-4.12914563474939,Inf,Inf,0.151264698254159,"newoligoBYo",0.208867206703429
"Gm26249",0,3.48538882378636,-3.90967750632265,Inf,Inf,0.159414088788926,"newoligoBYo",0.216855332535489
"Gm26339",0,6.56241813686452,-5.6173999110146,Inf,Inf,0.112155070143798,"newoligoBYo",0.162808833122785
"Gm27379",0,11.9693590078307,-33.8370888062439,Inf,Inf,0.0188087849840546,"newoligoBYo",0.0388666869234298
"Gm43446",0,2.10573827543112,-13.6937894230884,Inf,Inf,0.0464072954039499,"newoligoBYo",0.0810009479590876
"Gm44155",0,10.1225513424497,-13.8187551920312,Inf,Inf,0.0459890900840651,"newoligoBYo",0.0804409108103868
"Gm8614",0,2.24462219575561,-9.39606226009816,Inf,Inf,0.067499802785065,"newoligoBYo",0.109167200600482
"Mir298",0,7.76308739090033,-39.6011088479418,Inf,Inf,0.0160723911067417,"newoligoBYo",0.0341172048027679
"Mir337",0,4.23995753821434,-4.12957880619579,Inf,Inf,0.151249421768191,"newoligoBYo",0.208867206703429
"Mir493",0,47.2466601526484,-2.96110939276577,Inf,Inf,0.207337831948976,"newoligoBYo",0.262140522128654
"Mir540",0,19.5098148889046,-2.38413091352073,Inf,Inf,0.252834761113088,"newoligoBYo",0.311648285051529
"Mir667",0,3.38840726390255,-6.69333279146394,Inf,Inf,0.0944141812052861,"newoligoBYo",0.142090131347248
"Mir673",0,11.3708001952182,-7.45366472716021,Inf,Inf,0.0849033209729057,"newoligoBYo",0.131332412941099
"Mir679",0,12.8149545180116,-56.9074262454713,Inf,Inf,0.0111857853956485,"newoligoBYo",0.0252461875441677
"Mir7-2",0,5.26616798076854,-3.35561095987165,Inf,Inf,0.184383273768692,"newoligoBYo",0.237226587123278
"Nhlh2",0.120551081821272,536.295180438246,-164.725481643903,4448.69653872831,12.1191669752182,9.32234415165663e-19,"newoligoBYo",2.4552169007988e-16
"Reln",0.110241690441426,233.705063205193,-11.8891946180833,2119.9335956243,11.0498033594676,0.0528218457869149,"newoligoBYo",0.0895921899825143
"Lhx5",0.0539632096402089,111.348865428659,-123.743578893303,2063.42184186336,11.0108230777482,0.00109164216449185,"newoligoBYo",0.00352869661090783
"Gm31579",0.0141956522172418,29.2554130954524,-41.3063116101449,2060.87136031125,11.0090387392563,0.0139932656318319,"newoligoBYo",0.030427856848144
"Trp73",0.0349930133454604,60.6235728918895,-144.897803601162,1732.44791162731,10.7585962611131,0.00101187352305855,"newoligoBYo",0.00330800534884961
"Lhx1os",0.030914361480575,29.335109406598,-47.2499266910254,948.915261440242,9.89013544945699,0.0108594132915064,"newoligoBYo",0.0246651281530601
"Snhg11",3.77183048209941,3417.01321638009,-31.1057516051572,905.929689204423,9.82325527429309,1.54954335007675e-09,"newoligoBYo",3.13350525902632e-08
"Dlx5",0.079339026858325,71.2804337222393,-23.4113453912204,898.428384425789,9.81125969790443,0.0243483380448087,"newoligoBYo",0.0479531988396068
"Gdf5",0.0924984574580524,77.2808900627034,-88.2967935145487,835.483014381617,9.7064666879397,7.73052937539107e-07,"newoligoBYo",6.35166420393598e-06
"Nkx2-1",0.0273106269344142,21.9129561235227,-10.6842399897882,802.360054792813,9.64810597345811,0.058944168600608,"newoligoBYo",0.0977938339322488
"Gm5406",0.0141370894167634,10.5537403907332,-24.3965421662629,746.528516557227,9.54405356052961,0.0247766270209148,"newoligoBYo",0.0485976877013652
"Prlhr",0.0287182315410749,21.32392110602,-11.8239298396685,742.522083071898,9.53629012298046,0.0524022449246657,"newoligoBYo",0.0890190328241096
"Sp8",0.148108095208214,101.729517013801,-10.7295923792101,686.859937471934,9.42387212853313,0.0571921013479037,"newoligoBYo",0.0955851671919373
"Sst",6.08529695811201,4084.2665848386,-23.6179724221691,671.169642657137,9.39053365320077,2.10849715592103e-07,"newoligoBYo",2.11643750364977e-06
"Slc17a6",0.116397589115411,72.5790676053214,-24.9740468750496,623.544423530605,9.28434853623586,0.0216139881520244,"newoligoBYo",0.0435448738627844
"Gm44742",0.0161072069154565,9.77728387204583,-33.4380407291245,607.012992591753,9.24558358623441,0.0171652992343212,"newoligoBYo",0.035995063029468
"Sp9",0.0869664923943415,49.873174346372,-9.12449714894051,573.475748800201,9.16358866847364,0.068823808683078,"newoligoBYo",0.110992062946183
"Dlx6os1",0.0737625390245345,41.5759851687793,-8.52491563718053,563.646340250713,9.13864641764226,0.0739597740363026,"newoligoBYo",0.117662309866613
"Dlx1as",0.030637936682919,16.2649433283508,-26.4045134424762,530.875936479716,9.05223093830328,0.0228200985030733,"newoligoBYo",0.0455283587744839
"Nxph4",0.273637504003675,143.303911663112,-98.0066252928396,523.699820259973,9.03259629941192,8.00636441300098e-37,"newoligoBYo",5.90415999696069e-33
"Slc10a4",0.117865423727612,56.5618770914346,-10.2110915922453,479.885239475739,8.90654562845365,0.0609202711364538,"newoligoBYo",0.100360351355407
"Ecel1",0.300766571444873,130.372637137208,-18.6933751937818,433.467843553563,8.75978116207642,0.0249931104546676,"newoligoBYo",0.0489441960333373
"Barhl2",0.0638716952023007,27.4615045052658,-28.6909011405945,429.947951409259,8.74801821054598,0.0177391361477171,"newoligoBYo",0.0369671165218487
"Mir3070b",0.0555784570109621,23.8416916125028,-46.6142153981343,428.973614863046,8.74474510352081,0.00109027887366303,"newoligoBYo",0.00352635080731684
"Gm27199",0.0662474257076021,28.30910245628,-113.508784649534,427.323811512746,8.73918589947858,1.01245837029383e-12,"newoligoBYo",5.44978504282492e-11
"Gm12063",0.114664370599151,47.8687127776481,-18.466920700082,417.468063771873,8.70552202568421,0.0286542444114547,"newoligoBYo",0.0546575141502511
"Npy",1.72491288145054,679.620767274066,-35.2098902908534,394.002952023032,8.62206262872804,3.42739501212292e-12,"newoligoBYo",1.60985689709544e-10
"Scube3",0.139594386128674,53.2126072210426,-42.5636922329548,381.194464167009,8.57438335787674,0.00781299282786409,"newoligoBYo",0.0187469458059476
"Hcn4",0.107005766509407,39.0675736431183,-124.194154146195,365.097834607668,8.51213930196017,1.56189054057434e-26,"newoligoBYo",2.30358029527507e-23
"Nhlh1",0.0271258854345326,9.85649007686814,-7.18170546025283,363.361044956723,8.50525994985256,0.0876828688133141,"newoligoBYo",0.134289242420003
"AI606473",0.0290689536517749,10.4837845611531,-10.03690434879,360.652285140403,8.49446475472221,0.0622675726615579,"newoligoBYo",0.102160450468187
"Pcsk1",0.13403631329098,47.8335945024272,-10.5752412791542,356.870413158747,8.47925648746728,0.0585155610696766,"newoligoBYo",0.0972606880198689
"Ndnf",1.49944072648844,523.298215735296,-19.3624304905596,348.995599819951,8.44706503664531,0.00674001095252257,"newoligoBYo",0.0165695368710587
"Gm42654",0.0076332619974868,2.5746525733754,-4.77748142634875,337.293882251531,8.39786234114168,0.13116194522231,"newoligoBYo",0.185030910675009
"Ripk4",0.0984620498879116,32.1901258664265,-16.5313931020685,326.929267703359,8.35283472711365,0.0358704638577823,"newoligoBYo",0.0656596286551148
"AC157931.1",0.128794022744349,41.8792237900643,-27.2957116471295,325.16434301608,8.34502525230974,0.01662495775536,"newoligoBYo",0.0350557536347658
"Crabp1",0.0808656114814137,25.9095566453808,-16.6554212529046,320.402655352898,8.3237422939776,0.0361951390453226,"newoligoBYo",0.0661499430896053
"Lhx6",0.142449277214054,43.2363363558608,-20.8063503279289,303.520924791291,8.24565216935953,0.0241339017049571,"newoligoBYo",0.0476494491283835
"5330417C22Rik",0.131749976484284,37.6773601172888,-51.588207280528,285.976218916314,8.15975137077146,0.00590535544610317,"newoligoBYo",0.0148240302432929
"Lrrc26",0.137675723877943,38.6596591535612,-14.2296851070581,280.802294439615,8.13341091374743,0.0397502440593332,"newoligoBYo",0.0715245749755696
"Celf6",0.179186969531729,47.971302906351,-120.283116675458,267.716469739483,8.06456208512468,1.59359463940361e-39,"newoligoBYo",1.7627547103763e-35
"Pnoc",0.0783788187920237,20.711260770738,-77.4131850701688,264.245635363488,8.04573583208673,0.0014752215791507,"newoligoBYo",0.00457155441876326
"Trim66",0.14434628319343,38.114025900726,-8.49757698391232,264.045772828468,8.04464423492116,0.0732991286728477,"newoligoBYo",0.116770837735249
"Tmem130",0.893275425821024,235.088212671095,-44.8420027879005,263.175506541021,8.03988141503283,4.06768178278306e-21,"newoligoBYo",1.73056392462519e-18
"Kcnk9",0.184461785191974,48.3808597115239,-141.708157459553,262.281207249365,8.03497063031917,1.84620389773735e-31,"newoligoBYo",6.80726147160723e-28
"Npas4",2.64788797625925,693.691145400484,-31.9742505055854,261.979038244844,8.03330757165182,2.85642743869654e-23,"newoligoBYo",1.66296695332325e-20
"Igfbpl1",0.270247252924274,69.7000844561729,-22.3944268134168,257.912277375503,8.01073664102191,0.0211320344359154,"newoligoBYo",0.0427529947714455
"Meg3",5.45525950596296,1404.62177288284,-24.8690447306643,257.480285098719,8.00831816118054,6.32020060577751e-18,"newoligoBYo",1.30674577571604e-15
"Grm2",0.475582303720493,118.30786582119,-56.9415572831784,248.764230493154,7.9586352467865,6.15032480019223e-22,"newoligoBYo",2.83465907405526e-19
"Nos1",0.0634593659365649,15.3623326807187,-21.8703343603562,242.081408378318,7.91934847576036,0.0272522368175321,"newoligoBYo",0.052426194357762
"Slc32a1",0.978023833915531,227.152668121614,-17.3952361310029,232.256781731183,7.85957691265651,0.012718349615199,"newoligoBYo",0.0280778413867925
"Tbr1",0.71795235200953,161.822002177734,-47.8583786037982,225.393790722739,7.81630396164288,8.15442830420402e-12,"newoligoBYo",3.4241905021822e-10
"Gpr12",0.214478593298066,47.8814298589184,-29.2619887131777,223.245728735158,7.80248876291941,0.00661198553166375,"newoligoBYo",0.0163001698150285
"Gm44156",0.0391041865908546,8.57509293771059,-5.52919620117401,219.288359771587,7.77668542291934,0.112304609569514,"newoligoBYo",0.162983132872367
"Oxtr",0.0527910284125669,11.570755157341,-9.80636949696662,219.180332440476,7.7759745375093,0.0634905367449127,"newoligoBYo",0.103721839049454
"Cacna2d2",0.253568146589252,54.8863529975317,-25.5265938551914,216.456024685311,7.75793014584664,0.00752073253541912,"newoligoBYo",0.0181618999979344
"Fibin",0.669088304784515,144.014801384041,-30.4174322651807,215.240350719359,7.74980475245439,0.0003465064572877,"newoligoBYo",0.0012937995535149
"Dlx2",1.19630212079375,242.605007756434,-18.4317909953952,202.795768342754,7.66388373829636,0.005338796878874,"newoligoBYo",0.0136181486626691
"Tmem210",0.202551305707161,40.6940636996051,-7.20670889191264,200.907437044314,7.65038715946246,0.0843638582376464,"newoligoBYo",0.13065324716776
"Lhx1",0.449161836091333,86.504102047195,-37.4796789141807,192.590053509366,7.58938938556638,1.20772960011126e-06,"newoligoBYo",9.29342676287353e-06
"Crh",0.186957597131283,35.2756905888553,-27.489307826217,188.682841083395,7.55981941923413,0.00552487466866569,"newoligoBYo",0.0140125861338874
"Syndig1l",0.291851735556003,54.6325581807367,-66.2675116057454,187.192850084159,7.54838152135673,0.000341822894970466,"newoligoBYo",0.00127826104837605
"Gm14204",0.0942690198358151,17.3569299127182,-13.9698218865283,184.121251530441,7.52451234393745,0.0430255007619154,"newoligoBYo",0.0763865783930547
"Lhfpl5",0.0721716468299513,12.9721207216518,-144.433630550232,179.739846483153,7.48976646479457,8.68638604624823e-40,"newoligoBYo",1.7627547103763e-35
"Mrap2",0.103440720102559,18.2167977908978,-11.7169146514344,176.108574774385,7.46032134586781,0.0526716815867493,"newoligoBYo",0.0894012284596942
"St8sia2",0.0993483806049338,17.2923747978209,-14.0996952078019,174.057943295375,7.44342384406242,0.0410791287527177,"newoligoBYo",0.0734972555921046
"Gm3084",0.0111330983280691,1.91871481636852,-7.38678693245155,172.343292031384,7.42914133680372,0.0842224175236543,"newoligoBYo",0.130525572180442
"Kcns2",0.158833777378779,27.3617541463437,-33.041938667656,172.266595921174,7.42849916660751,0.00561326464377223,"newoligoBYo",0.0141873933181964
"Tac2",0.0968360494950863,16.5307519130631,-11.373971297109,170.708656530871,7.41539240817263,0.0533375600849719,"newoligoBYo",0.0902820842968503
"Dpysl5",0.498886960173713,82.8022632989288,-22.4505022429661,165.973997937523,7.3748134314379,0.010076880615549,"newoligoBYo",0.0232002112454772
"Chrm5",0.0486757073650439,8.06381832274171,-5.65891960257008,165.66412198732,7.37211738053246,0.11013912251326,"newoligoBYo",0.160398117790853
"Lefty2",0.0542681876006241,8.93805760463682,-66.7886954340585,164.701605117434,7.36371080484918,0.00178810540799174,"newoligoBYo",0.00540044449706502
"P2rx5",0.411228651344094,66.7286028356374,-24.0102121790781,162.266424329959,7.34222070251465,0.00887047232026411,"newoligoBYo",0.0208789721397173
"Clstn2",0.127900198209547,20.2215006010531,-72.6944297320511,158.103747172643,7.30472775078742,0.000188170995078684,"newoligoBYo",0.000756342101040285
"Gm29483",0.0648886091737627,10.1556197022009,-82.1089988340369,156.508512534234,7.29009731758397,7.03317096808405e-17,"newoligoBYo",1.15255438019943e-14
"Stmn2",1.31117347419905,190.257329825929,-21.8568377192986,145.104620837567,7.18094965234475,0.002634813606385,"newoligoBYo",0.00751546949639703
"Bhlhe22",1.7721529041191,255.02676469273,-32.4394658471776,143.907878434168,7.16900176633362,3.60213095206454e-23,"newoligoBYo",2.04333187314164e-20
"Vmn2r1",0.167608962075175,23.4957413256111,-33.4845921517989,140.18189143772,7.13115618519789,0.00281738735114796,"newoligoBYo",0.00795970393515852
"Lhx8",0.0568568710722456,7.9464412070158,-7.67013914861507,139.762196848972,7.12683038029006,0.0810024412409394,"newoligoBYo",0.127057360151255
"Gm44811",0.0531635410531634,7.15788287426051,-3.36126395769124,134.638941132658,7.07295192553123,0.18278975567146,"newoligoBYo",0.235556792964176
"March4",0.102575590494775,13.7431607766968,-86.2432448455682,133.980810740708,7.06588257678875,4.12234399564557e-05,"newoligoBYo",0.000199123616191413
