"","cerebral_cortex","peritoneum","brain","blood"
"1110018N20Rik",0.856592234005442,0,0,0
"1110032F04Rik",2.33651937808389,0,0.14653531596737,0.657417482348596
"1300002E11Rik",2.16778884242711,0.968683798314432,2.58972542311282,1.62941246725315
"1500009C09Rik",4.63125105155199,0,0.205889868208801,0.0732290870270604
"1600014C23Rik",0.775166459551144,0,0,0
"1700001O22Rik",1.6678516320891,0,0.0982793747124403,0.0352787309535906
"1700003M07Rik",2.18217585607895,0.256912069117145,0.239711118220346,0.824779584773611
"1700007K13Rik",0.842347356871154,0,0.542641279691041,0.792275368595323
"1700016P03Rik",3.5290424113965,0,0.984030119371834,0.221042192074758
"1700025F24Rik",0.591467620496687,0.0433357580109133,0,0.558776140692651
"1700027H10Rik",0.855261924486046,0.0137630578468703,0,0.0143224142262804
"1700029I15Rik",2.10200531924688,0.428661858838702,1.26212784086482,1.61697327414495
"1700040D17Rik",1.82951628429017,0.538140553938536,0.387528482938505,0.883294740663738
"1700110C19Rik",4.03346667243349,0,2.89909801840314,1.90846408101906
"1810010H24Rik",3.31525863486797,0.168230828254034,2.44185463325762,1.14681725063459
"1810010K12Rik",0.304918005323418,0,0,0.0839591718423084
"1810062G17Rik",0.341808805148267,0.0781098903574923,0.262350384852432,0.450325816934713
"2010007H06Rik",0.331075589769088,0.409690393664051,0.308551283685802,1.17156548365506
"2310014F06Rik",0.32605010570911,0.102345304156194,0.09022569079993,0.547276449545964
"2310022B05Rik",5.13305613264605,1.49228282836036,1.83190027902816,1.5645399799596
"2310031A07Rik",1.88611155328089,0.121003827610408,1.67159945454922,2.96769754823932
"2610035F20Rik",1.85457512672702,0.0579139242389388,0.141238678526942,0.0636000637165318
"2610316D01Rik",0.941430947149042,0.186693822252407,0.214660601456101,0.511076587126579
"2700033N17Rik",2.20403674104199,1.38715904879565,0,0
"2700099C18Rik",0.779395095755253,0.018320401317426,0.190505584661936,0.425725504274259
"2810030D12Rik",0.239327015859765,0.0507687931530567,0.0857859564798121,0.852613268692173
"2810049E08Rik",0.618731440192453,0.104296213927825,0.0630005334360653,0.246514326046657
"2810459M11Rik",3.07307358791882,0,0.271824756457733,0.739783086211021
"2900005J15Rik",0.890396257677686,0.227063348458295,1.06020098450667,3.2608626481032
"2900052L18Rik",3.5973318134836,0.342000281189905,1.50398580656985,0.957092343026484
"2900052N01Rik",1.40494491272389,0.0221506431738462,0.635262312004521,0.365748005994009
"2900064F13Rik",2.02081352404223,0,0,0
"2900076A07Rik",2.91414224302407,0,1.82166773424581,3.83292220001238
"3110039M20Rik",1.06743471045041,0,0.0672756417595472,0.426083023088482
"3110079O15Rik",0.863274003076265,0,0.0401906426769802,0.412338497132139
"3110082J24Rik",2.14309577797119,0,0.0440370342962488,0.493242978729082
"3110099E03Rik",0.274967872387628,0.0884866725269699,0.08266415011638,0.359002849596228
"3830408C21Rik",1.05727136487935,0.0644635697576419,0.266237207325854,0.863958233432865
"3830432H09Rik",0.555470656381998,0,0.0315696350904698,0.295234100123224
