"","meanx","meany","tvalue","FC","logFC","pvalue","Contrast","adj.P.Val"
"Gm44268",0,2.05901982797114,-4.70154468144931,Inf,Inf,0.133418295574005,"preoligoBYo",0.209423368311602
"Mir6338",0.0610788330292228,8.2442978517526,-60.7355988819168,134.977985709193,7.07658031928799,3.62579063101588e-31,"preoligoBYo",8.02133661299643e-27
"Gm24183",0.181994259329786,19.3999215338802,-3.90353800185595,106.596337737919,6.73601406297403,0.156482032381061,"preoligoBYo",0.238131737406967
"Ffar3",0.019449064742759,1.57652455230304,-4.86736140311695,81.0591446506441,6.34090304679833,0.127128822361107,"preoligoBYo",0.201683107715652
"Gm29127",0.166292387160274,13.4385391875104,-6.70117208806201,80.8127143821576,6.33651038703581,0.0863274623867674,"preoligoBYo",0.151069344006471
"Epcam",0.281452515726416,19.9005640461362,-25.2720175217418,70.7066483125004,6.14377396814739,0.00704203140809497,"preoligoBYo",0.021628607641439
"Enpp6",1.4828752732787,103.293071022093,-14.0256292891329,69.6572887035252,6.12220241435085,0.010135297728802,"preoligoBYo",0.028798252203222
"Casr",0.228829312190979,15.5638624331234,-15.4759263960508,68.0151606632194,6.0877844556002,0.0237769730217722,"preoligoBYo",0.0555985597886763
"Matn1",0.57103647339201,34.7578873177136,-19.6368772171114,60.8680687439254,5.92761368679538,0.00134455014946427,"preoligoBYo",0.00583588050943654
"2010203P06Rik",0.071298030034706,4.18101036984723,-2.3873609308264,58.641316847212,5.87384559582858,0.251359822494816,"preoligoBYo",0.333383294547531
"B230206H07Rik",0.0515171518735174,2.95554441279558,-19.160513662866,57.3701050099178,5.84222725358056,0.0205805310398656,"preoligoBYo",0.0498197929964927
"n-R5s172",0.843218908753858,42.5216441343642,-5.14134569204663,50.4277640040169,5.65614635167509,0.110162369010606,"preoligoBYo",0.180606471320016
"Nfasc",13.2427307652422,599.019833981894,-15.4497025608292,45.2338603420166,5.49933121839659,7.36822191109607e-09,"preoligoBYo",3.20880262478698e-07
"Kif19a",2.74093570811304,122.146200102473,-25.440825681939,44.5636866785769,5.47779668422798,4.04260790620127e-17,"preoligoBYo",8.94346147088907e-14
"Gm47135",2.55099189980697,109.739223564649,-8.36721275191242,43.0182563782162,5.42687714532291,0.0378862338562456,"preoligoBYo",0.079870130703423
"Bmp4",3.43150691018417,144.374273301031,-19.6658855841095,42.0731407745535,5.39482761469936,5.36072267822941e-11,"preoligoBYo",6.49827173672715e-09
"1810041L15Rik",3.5631349771029,116.91555454524,-18.4345073531726,32.8125527931309,5.03617593375202,1.99880720196814e-16,"preoligoBYo",2.4566450960634e-13
"Plxnb3",30.2736920362805,967.407528371625,-15.804741547582,31.9553864527745,4.997987229619,1.82032950290461e-15,"preoligoBYo",1.48669569076771e-12
"Gm23144",0.0682579375894764,2.11256327714034,-0.952824131606424,30.9497085869474,4.95185392041268,0.514835822040959,"preoligoBYo",0.597853807727266
"4933430A20Rik",0.0664404294765122,2.02184605514168,-3.99587143469122,30.4309600505584,4.92746794429462,0.15274425834999,"preoligoBYo",0.233480358424434
"Adamts4",18.7144008393528,561.545207310397,-12.6763020738195,30.0060478628615,4.90718140702165,0.00079691481566246,"preoligoBYo",0.00382931070089066
"Gm24480",0.33169181816746,9.8487855296656,-3.6821065340671,29.6925790454478,4.89203050362059,0.160307224450006,"preoligoBYo",0.239138631972757
"Dct",0.56588811363164,15.1784910152776,-15.5944256120072,26.8224241676826,4.74536772648648,0.00430483424426571,"preoligoBYo",0.0147150568581413
"Pycr1",4.07942090779504,106.484645297458,-12.8698852364695,26.1028826650335,4.70613723413086,0.00251232396779731,"preoligoBYo",0.00967115767175568
"Col9a3",12.9562853049597,337.951763343524,-14.5735828726924,26.0840013467561,4.7050932942234,2.00525058148143e-14,"preoligoBYo",8.37021860643654e-12
"AC122356.1",0.93005424078863,23.8460052247993,-12.7812123715009,25.6393704571245,4.68028893369523,0.00643175955372661,"preoligoBYo",0.0201542604759232
