"","meanx","meany","tvalue","FC","logFC","pvalue","Contrast","adj.P.Val"
"Gm37774",0,1.60577402778735,-39.2070202325704,Inf,Inf,0.0162338727633093,"neuronBYo",0.0323784680078157
"Nkx2-9",0.0414067377143726,3.03337184040047,-7.17781592057093,73.2579287294967,6.19491300622694,0.0844156268775667,"neuronBYo",0.124129406009465
"Hoxd1",0.0340261677579226,2.48785888138407,-4.39919952374854,73.116047010754,6.19211616867307,0.14035012213908,"neuronBYo",0.187294351072679
"Klk6",0.775566660087824,44.5844324834278,-25.4227117763043,57.4862674968249,5.84514545650271,6.93480501373194e-11,"neuronBYo",5.52290609313318e-09
"Ppp1r14a",8.3145586688365,435.219508214703,-21.8731946949857,52.3442705198453,5.70995972669536,1.07996274459771e-16,"neuronBYo",1.19460078993676e-13
"Gjb1",6.02168229346209,305.867358303196,-21.6861550244627,50.7943367645425,5.66659574981469,1.18277889021919e-18,"neuronBYo",1.30833086941596e-14
"Hapln2",4.71941334402299,203.601644081834,-20.3254931784433,43.1413036409897,5.43099786730539,3.13147124297399e-09,"neuronBYo",1.12463536214795e-07
"Mbp",467.211451285296,19638.914660543,-15.236530033515,42.0343178800873,5.39349575656946,2.75932240267332e-11,"neuronBYo",2.68280481573316e-09
"Mog",61.5264761862645,2395.7807992702,-20.3633904723746,38.9390218288666,5.2831447380527,3.0920251949534e-18,"neuronBYo",1.71012183469885e-14
"Mal",80.3552721318632,3068.9865947004,-19.6911912354937,38.1927223102945,5.2552258512863,7.3830774756033e-18,"neuronBYo",2.7222637165462e-14
"Itgb4",1.50104888557826,54.1930125640378,-24.9166670458034,36.1034294650308,5.17406398012157,2.50997260737728e-18,"neuronBYo",1.71012183469885e-14
"Sp7",0.733523241820729,26.2007847499197,-16.6423676353325,35.7190928059552,5.15862353422192,0.00144553084047186,"neuronBYo",0.0046400868809865
"Nkx6-2",16.5458224071429,515.00132880961,-20.0512911175388,31.1257619075665,4.9600372473071,2.39719492885868e-17,"neuronBYo",4.58583908693204e-14
"Cyp2j12",0.27649434552005,8.46915207375481,-25.1243899286381,30.630471150596,4.93689565318567,8.34144217490145e-08,"neuronBYo",1.53909695775934e-06
"AC140244.1",8.39477145846811,256.260367967055,-9.12248734227222,30.5261875483883,4.9319755157952,0.012794109144579,"neuronBYo",0.0266720765742104
